From src:'1'	To src:'2'
CHEMBL1429	DB00035
CHEMBL1908333	DB11471
CHEMBL2105807	DB11525
CHEMBL3545062	DB11613
CHEMBL1412	DB00592
CHEMBL889	DB05668
CHEMBL46486	DB03095
CHEMBL1738962	DB14197
CHEMBL95681	DB04699
CHEMBL65567	DB11846
CHEMBL453716	DB03316
CHEMBL1200682	DB09072
CHEMBL1162496	DB16506
CHEMBL319354	DB03700
CHEMBL1160945	DB03108
CHEMBL427926	DB19259
CHEMBL236297	DB04934
CHEMBL2103834	DB11554
CHEMBL568737	DB03750
CHEMBL1235140	DB04346
CHEMBL119296	DB03854
CHEMBL1618116	DB15622
CHEMBL18591	DB02838
CHEMBL295971	DB03611
CHEMBL1651956	DB12139
CHEMBL5314558	DB17851
CHEMBL441920	DB14554
CHEMBL1808698	DB09502
CHEMBL286013	DB17706
CHEMBL1233584	DB00167
CHEMBL206468	DB04545
CHEMBL1234276	DB03814
CHEMBL3188084	DB14199
CHEMBL175367	DB02993
CHEMBL538	DB06728
CHEMBL42161	DB11716
CHEMBL93047	DB13799
CHEMBL1234599	DB03360
CHEMBL467773	DB02100
CHEMBL11471	DB03305
CHEMBL112797	DB05010
CHEMBL479014	DB01997
CHEMBL1232182	DB04312
CHEMBL37537	DB03946
CHEMBL190	DB00277
CHEMBL720	DB06770
CHEMBL2110990	DB15992
CHEMBL3759231	DB15684
CHEMBL500082	DB08016
CHEMBL3278060	DB17151
CHEMBL1235490	DB04026
CHEMBL56021	DB16956
CHEMBL311226	DB01816
CHEMBL93836	DB04165
CHEMBL346059	DB11593
CHEMBL1231193	DB08645
CHEMBL750	DB00909
CHEMBL292411	DB02280
CHEMBL26828	DB03824
CHEMBL1095280	DB03769
CHEMBL1378024	DB12667
CHEMBL284362	DB03628
CHEMBL460741	DB02714
CHEMBL677	DB06707
CHEMBL22498	DB09250
CHEMBL596186	DB02456
CHEMBL483	DB14126
CHEMBL336296	DB04005
CHEMBL260046	DB06091
CHEMBL1230969	DB04404
CHEMBL3989959	DB15353
CHEMBL2008565	DB13604
CHEMBL24563	DB03143
CHEMBL2104146	DB13379
CHEMBL376505	DB04719
CHEMBL264950	DB08695
CHEMBL293492	DB14184
CHEMBL287837	DB08550
CHEMBL186314	DB09460
CHEMBL17564	DB15994
CHEMBL1908359	DB09484
CHEMBL1160571	DB04160
CHEMBL1230191	DB03896
CHEMBL1201279	DB01593
CHEMBL1697754	DB21152
CHEMBL2110720	DB19811
CHEMBL2104550	DB20753
CHEMBL2103775	DB21364
CHEMBL285815	DB20955
CHEMBL2103919	DB19666
CHEMBL9419	DB21287
CHEMBL1316374	DB19774
CHEMBL1617409	DB20967
CHEMBL1909285	DB21292
CHEMBL18098	DB20385
CHEMBL2105492	DB20073
CHEMBL2107230	DB21451
CHEMBL93218	DB19990
CHEMBL2106365	DB20319
CHEMBL33211	DB19733
CHEMBL34431	DB19897
CHEMBL1977129	DB20180
CHEMBL2105259	DB19588
CHEMBL1591725	DB21422
CHEMBL2104676	DB20122
CHEMBL1903897	DB20365
CHEMBL2107706	DB19652
CHEMBL2104704	DB20429
CHEMBL76098	DB21058
CHEMBL2104331	DB19546
CHEMBL2104387	DB20154
CHEMBL2106381	DB21376
CHEMBL26630	DB21448
CHEMBL310160	DB19925
CHEMBL285855	DB20875
CHEMBL2105108	DB20493
CHEMBL2106985	DB20155
CHEMBL366947	DB21038
CHEMBL245621	DB20096
CHEMBL421665	DB20128
CHEMBL2104214	DB20973
CHEMBL1951050	DB21224
CHEMBL2104066	DB21128
CHEMBL2105466	DB19516
CHEMBL2103790	DB21288
CHEMBL5095181	DB21586
CHEMBL1886755	DB21065
CHEMBL357858	DB21333
CHEMBL2110983	DB20838
CHEMBL16596	DB20376
CHEMBL6068036	DB21704
CHEMBL1742444	DB20387
CHEMBL69178	DB21334
CHEMBL1231530	DB19858
CHEMBL39516	DB20574
CHEMBL45686	DB19466
CHEMBL2105232	DB19859
CHEMBL2106020	DB19565
CHEMBL23115	DB19651
CHEMBL26984	DB20486
CHEMBL3989431	DB21450
CHEMBL1963107	DB20299
CHEMBL111232	DB20123
CHEMBL1491339	DB19519
CHEMBL88240	DB20494
CHEMBL2110877	DB20088
CHEMBL2107082	DB19868
CHEMBL275803	DB21388
CHEMBL358392	DB21169
CHEMBL358373	DB20950
CHEMBL289192	DB21207
CHEMBL3670375	DB19898
CHEMBL5314955	DB19506
CHEMBL4535214	DB19449
CHEMBL4594255	DB21250
CHEMBL2107133	DB19989
CHEMBL497011	DB20602
CHEMBL2106955	DB21369
CHEMBL18197	DB19736
CHEMBL4795907	DB21627
CHEMBL4800252	DB21474
CHEMBL5095187	DB21534
CHEMBL2106601	DB20252
CHEMBL2106515	DB19497
CHEMBL6068031	DB21685
CHEMBL6068032	DB21698
CHEMBL2105939	DB20993
CHEMBL5314608	DB21649
CHEMBL5314472	DB21630
CHEMBL5314466	DB21615
CHEMBL2106932	DB20622
CHEMBL3275613	DB20472
CHEMBL2106642	DB21069
CHEMBL2104736	DB19955
CHEMBL2110822	DB21180
CHEMBL2105251	DB20949
CHEMBL1334857	DB20481
CHEMBL2104051	DB20678
CHEMBL2106753	DB20166
CHEMBL2106750	DB20884
CHEMBL2103994	DB21029
CHEMBL2106676	DB19553
CHEMBL2110998	DB20335
CHEMBL2104597	DB20353
CHEMBL2104566	DB20619
CHEMBL2107173	DB20814
CHEMBL2105094	DB20190
CHEMBL2105287	DB20207
CHEMBL2105557	DB19578
CHEMBL2105393	DB19682
CHEMBL2106469	DB20538
CHEMBL2105186	DB20025
CHEMBL2106037	DB20528
CHEMBL224265	DB19740
CHEMBL2106654	DB20698
CHEMBL2107674	DB19570
CHEMBL2105565	DB21028
CHEMBL2104960	DB21116
CHEMBL2104449	DB19715
CHEMBL2104954	DB20250
CHEMBL78535	DB19773
CHEMBL4297073	DB21075
CHEMBL4297327	DB20737
CHEMBL2106354	DB20710
CHEMBL2107704	DB20613
CHEMBL5314554	DB21487
CHEMBL5314515	DB21660
CHEMBL6068021	DB21675
CHEMBL2107711	DB20021
CHEMBL5314546	DB21655
CHEMBL2105761	DB20409
CHEMBL5927870	DB21695
CHEMBL5095060	DB21597
CHEMBL6103371	DB21677
CHEMBL3833402	DB11239
CHEMBL2106119	DB11126
CHEMBL3989640	DB13749
CHEMBL2219642	DB09407
CHEMBL1200679	DB14533
CHEMBL439	DB00359
CHEMBL323348	DB13336
CHEMBL1161789	DB03132
CHEMBL301742	DB08891
CHEMBL2105116	DB04860
CHEMBL1672002	DB16447
CHEMBL1469	DB06819
CHEMBL498	DB00672
CHEMBL73502	DB03609
CHEMBL46085	DB07597
CHEMBL1231013	DB02685
CHEMBL1201269	DB01556
CHEMBL405730	DB02569
CHEMBL572546	DB03708
CHEMBL4802240	DB16171
CHEMBL477486	DB02181
CHEMBL1232472	DB04688
CHEMBL5314477	DB19437
CHEMBL44833	DB01821
CHEMBL3182543	DB14000
CHEMBL23194	DB00127
CHEMBL1788385	DB13222
CHEMBL1232889	DB07803
CHEMBL139423	DB02072
CHEMBL559973	DB03314
CHEMBL2105499	DB13320
CHEMBL1788390	DB13319
CHEMBL53400	DB15991
CHEMBL74074	DB03171
CHEMBL2107802	DB12861
CHEMBL277041	DB02282
CHEMBL1232774	DB02066
CHEMBL2105552	DB13770
CHEMBL96712	DB03991
CHEMBL1233129	DB04701
CHEMBL108030	DB16857
CHEMBL1229767	DB02042
CHEMBL266497	DB02712
CHEMBL1200770	DB09403
CHEMBL166	DB12864
CHEMBL2104824	DB13827
CHEMBL1235458	DB08430
CHEMBL1229947	DB06968
CHEMBL8600	DB01528
CHEMBL4297305	DB12716
CHEMBL1233	DB00395
CHEMBL1232157	DB02613
CHEMBL416301	DB07873
CHEMBL95855	DB11434
CHEMBL218006	DB07310
CHEMBL1213271	DB08398
CHEMBL1235529	DB08441
CHEMBL45029	DB00849
CHEMBL3545366	DB12400
CHEMBL77921	DB11428
CHEMBL2107366	DB12143
CHEMBL288470	DB01424
CHEMBL36591	DB13233
CHEMBL1179047	DB01161
CHEMBL105720	DB04222
CHEMBL2105338	DB13634
CHEMBL4297371	DB15122
CHEMBL2110780	DB13625
CHEMBL106708	DB07108
CHEMBL2158614	DB18825
CHEMBL121626	DB09216
CHEMBL5170587	DB13934
CHEMBL2105534	DB13593
CHEMBL447861	DB14176
CHEMBL69863	DB08399
CHEMBL99842	DB02538
CHEMBL1255582	DB06585
CHEMBL1230564	DB01959
CHEMBL254432	DB04331
CHEMBL2106167	DB13617
CHEMBL253951	DB08333
CHEMBL1236594	DB08689
CHEMBL423192	DB07374
CHEMBL4747845	DB16995
CHEMBL29898	DB08660
CHEMBL1229651	DB06860
CHEMBL41632	DB03604
CHEMBL8260	DB16101
CHEMBL31574	DB07795
CHEMBL492514	DB06978
CHEMBL1887147	DB12938
CHEMBL489657	DB07693
CHEMBL186174	DB04037
CHEMBL25146	DB15911
CHEMBL19490	DB04828
CHEMBL83547	DB04306
CHEMBL1234133	DB08145
CHEMBL2107763	DB06609
CHEMBL1408759	DB13329
CHEMBL1199734	DB02790
CHEMBL4802138	DB18017
CHEMBL99946	DB08918
CHEMBL314437	DB13478
CHEMBL279785	DB00786
CHEMBL1234930	DB03832
CHEMBL4297650	DB15231
CHEMBL4297630	DB15194
CHEMBL340978	DB04812
CHEMBL2107774	DB11455
CHEMBL685	DB00643
CHEMBL282052	DB04833
CHEMBL277522	DB08981
CHEMBL539163	DB04787
CHEMBL3545874	DB04293
CHEMBL1234574	DB08235
CHEMBL2105527	DB13324
CHEMBL4549658	DB19163
CHEMBL2104184	DB04857
CHEMBL193676	DB07086
CHEMBL487253	DB06769
CHEMBL2104266	DB13300
CHEMBL275742	DB03322
CHEMBL1618018	DB11181
CHEMBL325795	DB03606
CHEMBL203517	DB06887
CHEMBL25263	DB13087
CHEMBL1237044	DB00193
CHEMBL1118	DB06700
CHEMBL3678076	DB18775
CHEMBL141966	DB07184
CHEMBL1234965	DB08323
CHEMBL239508	DB07512
CHEMBL185918	DB07009
CHEMBL258467	DB07616
CHEMBL2347704	DB13086
CHEMBL519160	DB07443
CHEMBL291157	DB00817
CHEMBL1201346	DB01014
CHEMBL411329	DB05636
CHEMBL845	DB05766
CHEMBL1522	DB00402
CHEMBL1643895	DB09290
CHEMBL206646	DB08754
CHEMBL153036	DB08472
CHEMBL2107762	DB12714
CHEMBL1072	DB00887
CHEMBL485961	DB08234
CHEMBL866	DB01024
CHEMBL2106274	DB01531
CHEMBL206815	DB13020
CHEMBL1278	DB00952
CHEMBL1198148	DB06947
CHEMBL1652611	DB11537
CHEMBL1197118	DB07193
CHEMBL357217	DB02400
CHEMBL165790	DB13618
CHEMBL2035874	DB05035
CHEMBL431733	DB12885
CHEMBL494360	DB08708
CHEMBL86943	DB17061
CHEMBL161	DB01212
CHEMBL3952064	DB15105
CHEMBL1082508	DB16214
CHEMBL62836	DB06855
CHEMBL475534	DB01054
CHEMBL1200959	DB00902
CHEMBL411	DB00255
CHEMBL384304	DB08094
CHEMBL4282338	DB12974
CHEMBL4301492	DB04947
CHEMBL191146	DB07868
CHEMBL829	DB01246
CHEMBL5095398	DB16756
CHEMBL1595	DB01551
CHEMBL1201075	DB09135
CHEMBL1235110	DB08361
CHEMBL313971	DB09120
CHEMBL2105053	DB13436
CHEMBL2104254	DB01505
CHEMBL3544917	DB11801
CHEMBL4297252	DB16052
CHEMBL24640	DB15953
CHEMBL378160	DB08560
CHEMBL3137320	DB11760
CHEMBL1738889	DB12078
CHEMBL519939	DB07152
CHEMBL101683	DB07288
CHEMBL893	DB00485
CHEMBL222645	DB00301
CHEMBL400520	DB06983
CHEMBL4297600	DB15256
CHEMBL217068	DB06930
CHEMBL4297370	DB12262
CHEMBL61872	DB04982
CHEMBL106502	DB06368
CHEMBL4279521	DB15124
CHEMBL586702	DB12904
CHEMBL2104153	DB09000
CHEMBL31	DB01044
CHEMBL39560	DB01614
CHEMBL4170268	DB14736
CHEMBL5095196	DB18814
CHEMBL3087515	DB13004
CHEMBL1712170	DB01466
CHEMBL1206	DB00392
CHEMBL2105961	DB15596
CHEMBL1094304	DB04662
CHEMBL256563	DB18755
CHEMBL1230742	DB07321
CHEMBL1234087	DB08124
CHEMBL77305	DB06159
CHEMBL230354	DB08362
CHEMBL2046550	DB13684
CHEMBL1867342	DB15261
CHEMBL223873	DB08056
CHEMBL1233097	DB03337
CHEMBL295124	DB04115
CHEMBL351298	DB08487
CHEMBL1801250	DB15419
CHEMBL4071864	DB16875
CHEMBL74632	DB04570
CHEMBL4297627	DB14896
CHEMBL519364	DB13482
CHEMBL19224	DB01113
CHEMBL1852492	DB06313
CHEMBL1080983	DB11409
CHEMBL4435170	DB16650
CHEMBL319118	DB05421
CHEMBL4297611	DB14966
CHEMBL49943	DB13439
CHEMBL1080759	DB05959
CHEMBL1450486	DB19367
CHEMBL1788387	DB13205
CHEMBL1230763	DB07328
CHEMBL425863	DB11429
CHEMBL1742483	DB13105
CHEMBL1200623	DB01493
CHEMBL1500276	DB04822
CHEMBL191881	DB16961
CHEMBL280065	DB16495
CHEMBL411675	DB13706
CHEMBL394826	DB06938
CHEMBL390674	DB07029
CHEMBL13045	DB17024
CHEMBL364804	DB12009
CHEMBL255874	DB07255
CHEMBL27759	DB11841
CHEMBL4594423	DB18104
CHEMBL2146883	DB05239
CHEMBL3989752	DB13463
CHEMBL251940	DB01608
CHEMBL251429	DB07642
CHEMBL34412	DB12769
CHEMBL4297384	DB12542
CHEMBL4297290	DB16193
CHEMBL524004	DB04843
CHEMBL1628161	DB13418
CHEMBL2105019	DB12448
CHEMBL1451	DB00620
CHEMBL3586404	DB12570
CHEMBL205821	DB07744
CHEMBL2365680	DB01439
CHEMBL2104231	DB13857
CHEMBL2107419	DB01569
CHEMBL1201388	DB00687
CHEMBL4791392	DB06713
CHEMBL153813	DB03767
CHEMBL4297284	DB05212
CHEMBL49	DB00490
CHEMBL2079587	DB06718
CHEMBL210952	DB12308
CHEMBL489411	DB09056
CHEMBL1572	DB00955
CHEMBL1950576	DB11512
CHEMBL3707218	DB11769
CHEMBL409153	DB11633
CHEMBL4217292	DB16241
CHEMBL2216870	DB09054
CHEMBL3905910	DB15157
CHEMBL4650276	DB19133
CHEMBL527018	DB07233
CHEMBL23261	DB04883
CHEMBL511942	DB04759
CHEMBL283120	DB12802
CHEMBL572881	DB05575
CHEMBL4297640	DB16657
CHEMBL1224	DB09488
CHEMBL1517	DB00595
CHEMBL3260505	DB12345
CHEMBL1193948	DB05395
CHEMBL2104700	DB13554
CHEMBL1729803	DB13835
CHEMBL1201361	DB00240
CHEMBL5095214	DB19113
CHEMBL1378	DB00372
CHEMBL658	DB00708
CHEMBL24787	DB08725
CHEMBL196003	DB13602
CHEMBL1874750	DB12123
CHEMBL1230144	DB07061
CHEMBL1199307	DB13694
CHEMBL3234407	DB18511
CHEMBL3527358	DB05864
CHEMBL42632	DB03678
CHEMBL1651534	DB12012
CHEMBL377312	DB06852
CHEMBL4303201	DB11885
CHEMBL476323	DB11910
CHEMBL522987	DB11949
CHEMBL304087	DB04862
CHEMBL428496	DB08059
CHEMBL1734	DB01591
CHEMBL1201	DB01623
CHEMBL2107073	DB19135
CHEMBL304428	DB17051
CHEMBL302449	DB17029
CHEMBL410834	DB08389
CHEMBL519504	DB08915
CHEMBL5286520	DB18048
CHEMBL1213492	DB12645
CHEMBL408	DB00197
CHEMBL2010601	DB08820
CHEMBL838	DB00542
CHEMBL518800	DB08463
CHEMBL107316	DB07701
CHEMBL2311157	DB15360
CHEMBL3219616	DB12196
CHEMBL1198857	DB09082
CHEMBL272621	DB11789
CHEMBL509101	DB06896
CHEMBL485629	DB13029
CHEMBL2103855	DB14218
CHEMBL3545186	DB16169
CHEMBL7463	DB03777
CHEMBL3360203	DB11772
CHEMBL24038	DB07675
CHEMBL1623	DB00737
CHEMBL242737	DB07320
CHEMBL148169	DB07145
CHEMBL84617	DB09181
CHEMBL4297287	DB11650
CHEMBL2365707	DB01529
CHEMBL303041	DB02295
CHEMBL5977822	DB17543
CHEMBL479527	DB06281
CHEMBL6068408	DB06420
CHEMBL5095248	DB18305
CHEMBL4297398	DB13016
CHEMBL439849	DB06684
CHEMBL77961	DB02258
CHEMBL1201764	DB06702
CHEMBL1200335	DB13944
CHEMBL1051	DB00654
CHEMBL1276678	DB12416
CHEMBL3661754	DB17576
CHEMBL48046	DB04424
CHEMBL1951095	DB12329
CHEMBL518043	DB11734
CHEMBL429736	DB11818
CHEMBL2105291	DB14679
CHEMBL429876	DB11890
CHEMBL1182210	DB11125
CHEMBL1406148	DB12176
CHEMBL1236539	DB01933
CHEMBL5095226	DB18115
CHEMBL305666	DB12222
CHEMBL3689071	DB18463
CHEMBL4297849	DB15177
CHEMBL5266600	DB16931
CHEMBL4212692	DB18780
CHEMBL2104103	DB09003
CHEMBL3991065	DB16098
CHEMBL4298169	DB16343
CHEMBL3769414	DB15039
CHEMBL1800159	DB11853
CHEMBL4297478	DB15396
CHEMBL1241951	DB12070
CHEMBL3402762	DB15133
CHEMBL220241	DB17030
CHEMBL2103883	DB11995
CHEMBL2103856	DB12046
CHEMBL197199	DB03632
CHEMBL1223852	DB14094
CHEMBL13960	DB08809
CHEMBL1608558	DB12765
CHEMBL1201317	DB06753
CHEMBL539	DB03166
CHEMBL86954	DB03636
CHEMBL72006	DB04653
CHEMBL1639	DB09026
CHEMBL1200993	DB00483
CHEMBL1552157	DB11420
CHEMBL5314518	DB18744
CHEMBL4556229	DB18052
CHEMBL1160756	DB03591
CHEMBL310871	DB18488
CHEMBL506981	DB06455
CHEMBL91704	DB17760
CHEMBL2107313	DB06362
CHEMBL1742420	DB06248
CHEMBL223824	DB02102
CHEMBL772	DB00206
CHEMBL1200656	DB00826
CHEMBL1231884	DB02931
CHEMBL2105845	DB15651
CHEMBL573677	DB17146
CHEMBL403729	DB16183
CHEMBL1233528	DB12062
CHEMBL1515091	DB17984
CHEMBL510539	DB15488
CHEMBL2219425	DB14185
CHEMBL176045	DB14066
CHEMBL1162144	DB00119
CHEMBL281593	DB02751
CHEMBL66693	DB01786
CHEMBL444144	DB02806
CHEMBL2111065	DB15960
CHEMBL3039518	DB12526
CHEMBL2095208	DB09065
CHEMBL1200737	DB09114
CHEMBL3039509	DB11470
CHEMBL1208572	DB11544
CHEMBL501637	DB06750
CHEMBL1200686	DB00337
CHEMBL2103813	DB15468
CHEMBL539934	DB12088
CHEMBL473659	DB19256
CHEMBL11266	DB02729
CHEMBL175970	DB02461
CHEMBL870	DB00630
CHEMBL185	DB00544
CHEMBL477874	DB08969
CHEMBL1236704	DB03792
CHEMBL1230309	DB03385
CHEMBL1232416	DB04183
CHEMBL28721	DB14089
CHEMBL1439973	DB11386
CHEMBL29757	DB02655
CHEMBL499185	DB18633
CHEMBL427	DB00888
CHEMBL95889	DB04455
CHEMBL1201054	DB09400
CHEMBL143324	DB14103
CHEMBL308745	DB02727
CHEMBL1235161	DB03945
CHEMBL3526802	DB12060
CHEMBL1908917	DB15237
CHEMBL352418	DB08847
CHEMBL3989971	DB14829
CHEMBL445647	DB03229
CHEMBL50444	DB04377
CHEMBL590540	DB00138
CHEMBL6067643	DB15236
CHEMBL1232258	DB01746
CHEMBL1231251	DB03709
CHEMBL4297395	DB11848
CHEMBL167691	DB05817
CHEMBL2104708	DB13723
CHEMBL168276	DB02105
CHEMBL20945	DB02797
CHEMBL537	DB09526
CHEMBL280998	DB02232
CHEMBL64	DB00951
CHEMBL403741	DB14141
CHEMBL6622	DB00883
CHEMBL591665	DB14482
CHEMBL97485	DB17537
CHEMBL4297349	DB14940
CHEMBL1233349	DB03092
CHEMBL132186	DB01642
CHEMBL238502	DB02641
CHEMBL1149	DB00583
CHEMBL55264	DB06830
CHEMBL284104	DB04267
CHEMBL6685	DB08765
CHEMBL1432	DB01672
CHEMBL2106224	DB12506
CHEMBL155572	DB14855
CHEMBL4297645	DB05735
CHEMBL161381	DB12753
CHEMBL113	DB00201
CHEMBL4297450	DB12087
CHEMBL96852	DB01760
CHEMBL506972	DB04271
CHEMBL902	DB00927
CHEMBL1875805	DB13226
CHEMBL222476	DB04720
CHEMBL326294	DB02095
CHEMBL346647	DB17936
CHEMBL1235743	DB04499
CHEMBL274467	DB04619
CHEMBL325372	DB14212
CHEMBL1284	DB01702
CHEMBL1615933	DB06610
CHEMBL1234871	DB02870
CHEMBL379630	DB02556
CHEMBL2103996	DB13394
CHEMBL405	DB00182
CHEMBL612	DB01576
CHEMBL1231399	DB03668
CHEMBL452461	DB12365
CHEMBL1546	DB09352
CHEMBL242948	DB11695
CHEMBL425252	DB04555
CHEMBL1852164	DB06297
CHEMBL1201774	DB00360
CHEMBL5095201	DB16937
CHEMBL1200979	DB09357
CHEMBL1289	DB00793
CHEMBL6466	DB04665
CHEMBL741	DB00555
CHEMBL4297264	DB12537
CHEMBL1697763	DB13730
CHEMBL2105424	DB11543
CHEMBL125278	DB04261
CHEMBL2096648	DB09510
CHEMBL1887585	DB13210
CHEMBL1208642	DB09499
CHEMBL1200929	DB09322
CHEMBL1201189	DB09326
CHEMBL1161681	DB09112
CHEMBL303062	DB20707
CHEMBL2105918	DB21759
CHEMBL3989710	DB21447
CHEMBL3560664	DB21297
CHEMBL2105405	DB20697
CHEMBL1171272	DB21151
CHEMBL2110972	DB21211
CHEMBL2106693	DB21037
CHEMBL608856	DB21234
CHEMBL1895219	DB20415
CHEMBL1981438	DB20796
CHEMBL2105243	DB20206
CHEMBL333985	DB19979
CHEMBL2106812	DB21409
CHEMBL2104944	DB20029
CHEMBL2110995	DB19832
CHEMBL2105263	DB19714
CHEMBL2104048	DB20050
CHEMBL69679	DB21228
CHEMBL2106888	DB19997
CHEMBL2104319	DB20473
CHEMBL1329029	DB21248
CHEMBL1909282	DB20014
CHEMBL283403	DB19577
CHEMBL430150	DB21400
CHEMBL2111004	DB21008
CHEMBL280481	DB20044
CHEMBL2104592	DB20430
CHEMBL325436	DB20118
CHEMBL2104188	DB20447
CHEMBL3989445	DB19471
CHEMBL279890	DB21201
CHEMBL2104204	DB19691
CHEMBL36648	DB21339
CHEMBL443793	DB21360
CHEMBL121883	DB20443
CHEMBL2110968	DB21397
CHEMBL55812	DB20303
CHEMBL2104271	DB20314
CHEMBL23811	DB20975
CHEMBL96153	DB20720
CHEMBL2105576	DB19891
CHEMBL2106593	DB19763
CHEMBL2106340	DB21246
CHEMBL2105325	DB20017
CHEMBL2104743	DB21265
CHEMBL1688852	DB19713
CHEMBL416578	DB19939
CHEMBL4582951	DB21454
CHEMBL2107255	DB19805
CHEMBL2104917	DB20277
CHEMBL42641	DB20362
CHEMBL2107769	DB20248
CHEMBL554474	DB20460
CHEMBL1908354	DB19719
CHEMBL1904952	DB20714
CHEMBL2107285	DB20260
CHEMBL2110952	DB20744
CHEMBL85959	DB20728
CHEMBL2111169	DB21330
CHEMBL549872	DB21071
CHEMBL92974	DB19529
CHEMBL73383	DB21210
CHEMBL70611	DB19741
CHEMBL403578	DB20894
CHEMBL2106185	DB20507
CHEMBL206488	DB21456
CHEMBL1985503	DB20521
CHEMBL2104732	DB19603
CHEMBL5095086	DB21561
CHEMBL69759	DB21014
CHEMBL3987016	DB21300
CHEMBL4802585	DB21568
CHEMBL489079	DB19621
CHEMBL505254	DB19597
CHEMBL2103958	DB21351
CHEMBL4750392	DB21523
CHEMBL277689	DB20035
CHEMBL2104070	DB21023
CHEMBL5095081	DB21592
CHEMBL5095419	DB21516
CHEMBL5095995	DB21738
CHEMBL5095066	DB21581
CHEMBL5201510	DB21578
CHEMBL2104216	DB20956
CHEMBL1360594	DB19646
CHEMBL6068392	DB21669
CHEMBL2106342	DB20396
CHEMBL5314484	DB21617
CHEMBL5314444	DB21576
CHEMBL5314523	DB21657
CHEMBL1481457	DB20313
CHEMBL2111132	DB21354
CHEMBL2104337	DB20403
CHEMBL1993793	DB20508
CHEMBL2104772	DB20657
CHEMBL2105548	DB21005
CHEMBL2104547	DB20047
CHEMBL5800160	DB21706
CHEMBL2105324	DB19648
CHEMBL2104808	DB20471
CHEMBL2105515	DB19745
CHEMBL2106118	DB20725
CHEMBL2103990	DB20745
CHEMBL2104357	DB19789
CHEMBL2106002	DB20747
CHEMBL2105386	DB20224
CHEMBL2104610	DB20377
CHEMBL2105220	DB21047
CHEMBL2104056	DB21353
CHEMBL2104587	DB20514
CHEMBL2104244	DB20234
CHEMBL2105267	DB19632
CHEMBL1188530	DB19734
CHEMBL2106228	DB20583
CHEMBL2107633	DB20404
CHEMBL3989827	DB21094
CHEMBL2107487	DB21321
CHEMBL185647	DB19951
CHEMBL2105912	DB20102
CHEMBL2103997	DB20864
CHEMBL2106353	DB21437
CHEMBL2105791	DB21010
CHEMBL2104975	DB20687
CHEMBL2369989	DB19964
CHEMBL2111149	DB20101
CHEMBL4059888	DB21472
CHEMBL5314965	DB21096
CHEMBL5314585	DB21624
CHEMBL1618318	DB20338
CHEMBL3989584	DB20604
CHEMBL2106344	DB20779
CHEMBL4438249	DB21514
CHEMBL5314547	DB21661
CHEMBL5939817	DB21740
CHEMBL1206833	DB20883
CHEMBL6068010	DB21725
CHEMBL6067964	DB21540
CHEMBL64706	DB20676
CHEMBL2105504	DB20332
CHEMBL6147825	DB21694
CHEMBL1200800	DB00258
CHEMBL3182813	DB14193
CHEMBL2107816	DB08913
CHEMBL2016976	DB15842
CHEMBL2106566	DB11348
CHEMBL1231801	DB04101
CHEMBL293700	DB07906
CHEMBL404	DB01606
CHEMBL7983	DB12450
CHEMBL1207358	DB02957
CHEMBL129	DB00495
CHEMBL292821	DB01537
CHEMBL1697833	DB01527
CHEMBL2104607	DB13655
CHEMBL752	DB00131
CHEMBL2111051	DB12287
CHEMBL363559	DB02452
CHEMBL1232381	DB03775
CHEMBL1183627	DB05800
CHEMBL460460	DB07291
CHEMBL495758	DB08065
CHEMBL844	DB00484
CHEMBL54976	DB00150
CHEMBL3545369	DB11717
CHEMBL5095193	DB19165
CHEMBL1160523	DB07773
CHEMBL1231519	DB04438
CHEMBL28472	DB04152
CHEMBL473922	DB02230
CHEMBL331282	DB03697
CHEMBL445001	DB11278
CHEMBL480558	DB12819
CHEMBL4218271	DB15286
CHEMBL2110587	DB11941
CHEMBL2107239	DB13444
CHEMBL225519	DB17043
CHEMBL4297210	DB16688
CHEMBL360376	DB03009
CHEMBL232202	DB11217
CHEMBL45627	DB01034
CHEMBL1229908	DB08989
CHEMBL1236235	DB01987
CHEMBL526	DB00818
CHEMBL1321	DB01168
CHEMBL4297544	DB12040
CHEMBL493062	DB08102
CHEMBL1205452	DB08262
CHEMBL290140	DB07988
CHEMBL280541	DB08414
CHEMBL3633460	DB11683
CHEMBL1231486	DB03804
CHEMBL260402	DB13021
CHEMBL404155	DB08552
CHEMBL524266	DB07149
CHEMBL331237	DB12405
CHEMBL1765293	DB13314
CHEMBL256315	DB08335
CHEMBL1221660	DB07306
CHEMBL156791	DB13508
CHEMBL353581	DB12847
CHEMBL14935	DB06354
CHEMBL503075	DB04681
CHEMBL107874	DB02448
CHEMBL212522	DB07309
CHEMBL4640580	DB18973
CHEMBL561660	DB08791
CHEMBL66907	DB04549
CHEMBL1774645	DB15457
CHEMBL83088	DB03369
CHEMBL1239	DB00676
CHEMBL4297476	DB15221
CHEMBL489514	DB07358
CHEMBL2107106	DB11449
CHEMBL270687	DB08182
CHEMBL495665	DB15931
CHEMBL160347	DB13876
CHEMBL359788	DB04520
CHEMBL1673408	DB13077
CHEMBL260829	DB13082
CHEMBL85320	DB08040
CHEMBL22	DB00440
CHEMBL1380	DB01048
CHEMBL2107485	DB16022
CHEMBL3716057	DB15097
CHEMBL796	DB00422
CHEMBL420671	DB07388
CHEMBL1474889	DB09004
